Source,Target,TE_Discrete,TE_kNN,Bias_kNN,TE_kNN_Corrected
DVN,OKE,-2.2983093854476024,1.7759899775431545,1.5066210863825926,0.26936889116056184
DVN,HP,-2.203565342628503,1.9525015376014827,1.5066210863825926,0.4458804512188901
DVN,NBR,-2.130354605350174,1.8000958132277183,1.5066210863825926,0.29347472684512566
DVN,MTDR,-2.3958337732594623,2.0408752348001142,1.5066210863825926,0.5342541484175216
DVN,RIG,-2.383606338466782,1.8242550670883324,1.5066210863825926,0.3176339807057398
DVN,SWN,-2.4458091577838115,1.7972000701187887,1.5066210863825926,0.29057898373619606
DVN,AR,-2.474246975360657,1.686544057005823,1.5066210863825926,0.17992297062323037
DVN,CHK,-2.61000404389406,2.024850753758706,1.5066210863825926,0.5182296673761133
DVN,CNX,-2.1566075855125644,1.6310581033030882,1.5066210863825926,0.12443701692049558
DVN,CRK,-2.59512164702773,1.8949702042848007,1.5066210863825926,0.38834911790220805
DVN,SM,-2.3620546433501826,1.8778602520987318,1.5066210863825926,0.37123916571613913
DVN,RRC,-2.380433324335459,1.7483869209161917,1.5066210863825926,0.24176583453359912
DVN,GPOR,-2.5443766547852995,1.9064955632908989,1.5066210863825926,0.39987447690830624
DVN,CPE,-2.372897704080211,2.08255428423996,1.5066210863825926,0.5759331978573674
DVN,SBOW,-2.5207797243245285,1.8865296528047373,1.5066210863825926,0.37990856642214466
DVN,REI,-2.3302676945926635,1.914916936259714,1.5066210863825926,0.4082958498771214
DVN,TPL,-2.3071344879763607,1.8609549093481235,1.5066210863825926,0.35433382296553084
DVN,OVV,-2.432345631035239,2.1127220402450777,1.5066210863825926,0.6061009538624851
DVN,WES,-2.1722533978806164,1.5432635218003405,1.5066210863825926,0.03664243541774792
DVN,PAA,-2.299469255126459,1.7125469680068426,1.5066210863825926,0.20592588162424996
DVN,HESM,-2.005665994018307,1.7141360200111453,1.5066210863825926,0.20751493362855267
DVN,ENLC,-2.2012042556913904,1.7350015056156056,1.5066210863825926,0.228380419233013
DVN,ETRN,-2.148118181057932,1.7336358311520261,1.5066210863825926,0.2270147447694335
DVN,AM,-2.3293799141806377,1.615674316470864,1.5066210863825926,0.10905323008827139
FANG,FTI,-2.3381315057678487,1.9562976147843745,1.5059486173690744,0.4503489974153001
FANG,NOV,-2.3212265079969505,1.969338412132409,1.5059486173690744,0.46338979476333453
FANG,MUR,-2.2799767534330924,2.1536643076222157,1.5059486173690744,0.6477156902531414
FANG,OKE,-2.318196508133215,1.7810223053653693,1.5059486173690744,0.27507368799629495
FANG,HP,-2.2167583933306374,1.9608110382645823,1.5059486173690744,0.4548624208955079
FANG,NBR,-2.1293411186146045,1.8290233040244175,1.5059486173690744,0.3230746866553431
FANG,MTDR,-2.392758531361081,2.1260660979440447,1.5059486173690744,0.6201174805749703
FANG,RIG,-2.379900497931893,1.870324857763901,1.5059486173690744,0.3643762403948265
FANG,SWN,-2.425072447267209,1.8572648942349324,1.5059486173690744,0.351316276865858
FANG,AR,-2.453949112146404,1.7377315032029725,1.5059486173690744,0.23178288583389817
FANG,CHK,-2.538179578292474,2.0383348149407126,1.5059486173690744,0.5323861975716382
FANG,CNX,-2.171957732318345,1.6714073070707276,1.5059486173690744,0.16545868970165323
FANG,CRK,-2.618150684751794,1.9363977866176665,1.5059486173690744,0.4304491692485921
FANG,SM,-2.3545862363277283,1.948528927093129,1.5059486173690744,0.4425803097240546
FANG,RRC,-2.3802053632322395,1.802980055191369,1.5059486173690744,0.2970314378222947
FANG,GPOR,-2.527662460384118,1.9778446131896592,1.5059184584303125,0.47192615475934674
FANG,CPE,-2.3921488358567036,2.1198553597928127,1.5059184584303125,0.6139369013625002
FANG,SBOW,-2.5136921336906246,1.915715048308265,1.5059184584303125,0.40979658987795253
FANG,REI,-2.317228556756396,1.9569885084878578,1.5059184584303125,0.4510700500575453
FANG,TPL,-2.3123122384707835,1.927450311544237,1.5059184584303125,0.4215318531139245
FANG,OVV,-2.4225135092071826,2.2048617695815174,1.5059184584303125,0.6989433111512049
FANG,WES,-2.153244311592898,1.561578101781468,1.5059184584303125,0.055659643351155585
FANG,PAA,-2.294012677175856,1.7537603192723485,1.5059184584303125,0.24784186084203608
FANG,HESM,-1.990594781075569,1.724786363466735,1.5059184584303125,0.21886790503642262
FANG,ENLC,-2.1569778934874946,1.7472114522760873,1.5059184584303125,0.24129299384577485
FANG,ETRN,-2.162965612961067,1.7507814825737544,1.5059184584303125,0.24486302414344197
FANG,AM,-2.3391901332305833,1.6444219168575582,1.5059184584303125,0.13850345842724576
FTI,NOV,-2.307698981028568,1.8929807151705345,1.5064028959872808,0.3865778191832536
FTI,MUR,-2.2702440961332067,1.6831326589631055,1.5064028959872808,0.17672976297582466
FTI,OKE,-2.3178686027978435,1.5462113729508558,1.5064028959872808,0.039808476963574924
FTI,HP,-2.196306531452654,1.800527070107164,1.5064028959872808,0.29412417411988323
FTI,NBR,-2.1027087649853775,1.6554198051116595,1.5064028959872808,0.1490169091243787
FTI,MTDR,-2.366626901927276,1.6678181767059614,1.5064028959872808,0.1614152807186806
FTI,RIG,-2.3837614065314874,1.757906567060844,1.5064028959872808,0.2515036710735632
FTI,SWN,-2.4476738151835447,1.6255179031189328,1.5064028959872808,0.11911500713165202
FTI,AR,-2.454643773236385,1.473395044859472,1.5064028959872808,-0.03300785112780891
FTI,CHK,-2.561755800459867,1.8129345130342749,1.5064028959872808,0.30653161704699405
FTI,CNX,-2.1374575074590214,1.4653107916214072,1.5064028959872808,-0.04109210436587363
FTI,CRK,-2.5836329900966204,1.7199216583936385,1.5064028959872808,0.2135187624063577
FTI,SM,-2.3307340581001057,1.5222375697115351,1.5064028959872808,0.01583467372425429
FTI,RRC,-2.373201493457967,1.5362898561791785,1.5064028959872808,0.029886960191897627
FTI,GPOR,-2.5168411783015827,1.74849077160624,1.5064028959872808,0.24208787561895906
FTI,CPE,-2.384107710469647,1.6705874623004646,1.5064028959872808,0.1641845663131838
FTI,SBOW,-2.518293353793921,1.6603036597455227,1.5064028959872808,0.1539007637582419
FTI,REI,-2.3431942534044854,1.6768774881320023,1.5064028959872808,0.1704745921447215
FTI,TPL,-2.31218266905089,1.6501872695521829,1.5064028959872808,0.14378437356490203
FTI,OVV,-2.39553410415143,1.6988306384018386,1.5064028959872808,0.19242774241455773
FTI,WES,-2.145044714487871,1.3795844368116592,1.5064028959872808,-0.12681845917562162
FTI,PAA,-2.3321408677285813,1.53404651893299,1.5064028959872808,0.0276436229457091
FTI,HESM,-2.0183757076375684,1.5358432266063846,1.5064028959872808,0.029440330619103783
FTI,ENLC,-2.1799146609453186,1.5423905982549024,1.5064028959872808,0.0359877022676216
FTI,ETRN,-2.181409279513543,1.582432523575868,1.5064028959872808,0.07602962758858722
FTI,AM,-2.3261030137393925,1.4332752524614474,1.5064028959872808,-0.07312764352583345
NOV,MUR,-2.2976216130368057,1.7659335242011998,1.506252881478938,0.25968064272226177
NOV,OKE,-2.3205594621699714,1.6015146878716149,1.506252881478938,0.0952618063926769
NOV,HP,-2.2264394937226415,1.919987823584221,1.506252881478938,0.41373494210528294
NOV,NBR,-2.134948333813087,1.7804931968126074,1.506252881478938,0.27424031533366944
NOV,MTDR,-2.4192869677818107,1.7330556126081271,1.506252881478938,0.22680273112918914
NOV,RIG,-2.3815426428711524,1.821763156054366,1.506252881478938,0.3155102745754279
NOV,SWN,-2.450842137219208,1.6871270219795198,1.506252881478938,0.18087414050058181
NOV,AR,-2.4770493749727702,1.5194008247008104,1.506252881478938,0.013147943221872405
NOV,CHK,-2.5783190534545906,1.8641638532737772,1.506252881478938,0.3579109717948392
NOV,CNX,-2.191336828114531,1.5128091166640776,1.506252881478938,0.006556235185139592
NOV,CRK,-2.5997779268226067,1.77339978905828,1.5059074285638665,0.2674923604944135
NOV,SM,-2.3615867489459785,1.581977074641936,1.5059074285638665,0.07606964607806943
NOV,RRC,-2.338157539652067,1.5952908340341958,1.5059074285638665,0.0893834054703293
NOV,GPOR,-2.522759827214636,1.8128929207813396,1.5059074285638665,0.30698549221747307
NOV,CPE,-2.4199525453253115,1.740954393697537,1.5059074285638665,0.2350469651336704
NOV,SBOW,-2.5165445928218935,1.7157533727739642,1.5059074285638665,0.20984594421009772
NOV,REI,-2.3299231351761405,1.7306684183381618,1.5059074285638665,0.22476098977429526
NOV,TPL,-2.3453283729778596,1.7234307399198576,1.5059074285638665,0.21752331135599112
NOV,OVV,-2.394638094745564,1.783716760822997,1.5059074285638665,0.2778093322591304
NOV,WES,-2.2145108829458167,1.4309806561173641,1.5059074285638665,-0.07492677244650237
NOV,PAA,-2.2994451282695882,1.5917414086338206,1.5059074285638665,0.08583398006995413
NOV,HESM,-2.016656664901681,1.5920976681205485,1.5059074285638665,0.08619023955668204
NOV,ENLC,-2.2094521349985268,1.588565321831611,1.5059074285638665,0.08265789326774442
NOV,ETRN,-2.1792785260040506,1.627157421795056,1.5059074285638665,0.12124999323118946
NOV,AM,-2.3685584776769364,1.4660675920993385,1.5059074285638665,-0.039839836464528045
MUR,OKE,-2.3354494442942033,1.8057972469345978,1.5058539722065412,0.2999432747280566
MUR,HP,-2.2484961515906363,1.9878896880708514,1.5058539722065412,0.48203571586431027
MUR,NBR,-2.144791973415596,1.8684180387355658,1.5058539722065412,0.3625640665290246
MUR,MTDR,-2.4147036102217747,2.0929992282612018,1.5058539722065412,0.5871452560546606
MUR,RIG,-2.411676150975552,1.8873130248849366,1.5058539722065412,0.3814590526783954
MUR,SWN,-2.403946364960201,1.862519544461051,1.5058539722065412,0.3566655722545098
MUR,AR,-2.490693166953889,1.7362933544555759,1.5058539722065412,0.2304393822490347
MUR,CHK,-2.56854651152233,2.0361357257529678,1.5058539722065412,0.5302817535464266
MUR,CNX,-2.135499816498248,1.7107596422029487,1.5058539722065412,0.20490566999640758
MUR,CRK,-2.6410256725173378,1.9626936350837483,1.5058539722065412,0.4568396628772071
MUR,SM,-2.3585424919774503,2.007565408556241,1.5058539722065412,0.5017114363496997
MUR,RRC,-2.383432485993916,1.823373252530422,1.5058539722065412,0.3175192803238809
MUR,GPOR,-2.540774883112895,1.941130688068451,1.5058539722065412,0.43527671586190975
MUR,CPE,-2.3852977957512156,2.119013956602225,1.5058539722065412,0.6131599843956836
MUR,SBOW,-2.550773655909836,1.9366106304749309,1.5058539722065412,0.4307566582683897
MUR,REI,-2.3474794232448977,1.9439385116039307,1.5058539722065412,0.43808453939738956
MUR,TPL,-2.3437125619151984,1.951997277741454,1.5058539722065412,0.4461433055349129
MUR,OVV,-2.39015935889007,2.1421837650370024,1.5058539722065412,0.6363297928304612
MUR,WES,-2.151557635388208,1.5666949253947142,1.5058539722065412,0.060840953188173064
MUR,PAA,-2.304650240860677,1.7383008637633839,1.5058539722065412,0.23244689155684273
MUR,HESM,-1.9973850143878682,1.7412686618728292,1.5058539722065412,0.2354146896662881
MUR,ENLC,-2.202312157724612,1.7732654033555546,1.5058539722065412,0.26741143114901345
MUR,ETRN,-2.172865874635768,1.7342544250498206,1.5058539722065412,0.22840045284327948
MUR,AM,-2.3692828878678385,1.639362468857389,1.5058539722065412,0.13350849665084774
OKE,HP,-2.216014895052789,2.003875100259469,1.506357668574486,0.4975174316849831
OKE,NBR,-2.135365685957018,1.8017893918882437,1.506357668574486,0.2954317233137578
OKE,MTDR,-2.3909662185623537,1.912859558036264,1.506357668574486,0.406501889461778
OKE,RIG,-2.393395187041543,1.8515081997206602,1.506357668574486,0.3451505311461742
OKE,SWN,-2.4485828564866563,1.9306945470827759,1.506357668574486,0.42433687850828994
OKE,AR,-2.508695084968572,1.7816014437429144,1.506357668574486,0.27524377516842846
OKE,CHK,-2.5765645680255593,2.1133625250129,1.506357668574486,0.6070048564384138
OKE,CNX,-2.1745462921047043,1.7671556811396567,1.506357668574486,0.26079801256517077
OKE,CRK,-2.5912965068402807,1.994855333812809,1.506357668574486,0.48849766523832305
OKE,SM,-2.3580924410011477,1.7880582620409138,1.5062047908945342,0.2818534711463796
OKE,RRC,-2.3920359955535746,1.8342057290295606,1.5062047908945342,0.3280009381350264
OKE,GPOR,-2.5147705201499457,2.0092943850000857,1.5062047908945342,0.5030895941055515
OKE,CPE,-2.4055594857703144,1.9124815676608553,1.5062047908945342,0.4062767767663211
OKE,SBOW,-2.523912790534318,1.9445423705402667,1.5062047908945342,0.4383375796457325
OKE,REI,-2.3661280895710983,1.8968663370261947,1.5062047908945342,0.3906615461316605
OKE,TPL,-2.313465902179715,1.9825340655392716,1.5062047908945342,0.4763292746447374
OKE,OVV,-2.400168147556914,1.984589488089746,1.5062047908945342,0.4783846971952117
OKE,WES,-2.1904575907812847,1.7447759158705165,1.5062047908945342,0.23857112497598232
OKE,PAA,-2.320049298524499,1.8700638085911132,1.5062047908945342,0.363859017696579
OKE,HESM,-2.0225879446211867,1.8742248548370142,1.5062047908945342,0.36802006394248
OKE,ENLC,-2.208019995060617,1.9042489800866906,1.5062047908945342,0.39804418919215645
OKE,ETRN,-2.1844099238299983,1.9254503590006606,1.5062047908945342,0.41924556810612645
OKE,AM,-2.3625675423677133,1.8747332229422344,1.5062047908945342,0.36852843204770025
HP,NBR,-2.1435249840125175,1.9857712419863853,1.506443750029843,0.47932749195654223
HP,MTDR,-2.4007407922473227,1.7476100885467254,1.506443750029843,0.2411663385168823
HP,RIG,-2.395237433601171,1.8138711625901935,1.506443750029843,0.30742741256035044
HP,SWN,-2.43745805019449,1.6946139551531416,1.506443750029843,0.18817020512329852
HP,AR,-2.509155383849313,1.5630791632261836,1.506443750029843,0.05663541319634047
HP,CHK,-2.6040999882486946,1.8597362324561115,1.506443750029843,0.35329248242626843
HP,CNX,-2.1677208655325466,1.5630515391659379,1.506443750029843,0.056607789136094766
HP,CRK,-2.6328961084385964,1.8038153856599788,1.506443750029843,0.2973716356301357
HP,SM,-2.346806708637656,1.6433142733968225,1.506443750029843,0.13687052336697936
HP,RRC,-2.3845987213711246,1.6141467230366555,1.506443750029843,0.10770297300681242
HP,GPOR,-2.532603136608577,1.798348242733803,1.506443750029843,0.2919044927039598
HP,CPE,-2.4145989592821353,1.77130374927345,1.506443750029843,0.2648599992436069
HP,SBOW,-2.5627476136420984,1.7442897529143881,1.506443750029843,0.23784600288454505
HP,REI,-2.3120785136429607,1.7787894693308863,1.506443750029843,0.27234571930104323
HP,TPL,-2.347734913341321,1.7642816864863002,1.506443750029843,0.25783793645645714
HP,OVV,-2.419453668270531,1.826530724443476,1.506443750029843,0.320086974413633
HP,WES,-2.1931982180736425,1.4363691254255748,1.506443750029843,-0.07007462460426828
HP,PAA,-2.3030578076587465,1.6003576319727657,1.506443750029843,0.0939138819429226
HP,HESM,-2.0219529441138553,1.606300371830162,1.506443750029843,0.09985662180031896
HP,ENLC,-2.1929552313506715,1.6132262354919997,1.506443750029843,0.10678248546215663
HP,ETRN,-2.177360817442088,1.6463486820358955,1.506443750029843,0.13990493200605236
HP,AM,-2.3415799735503926,1.5222697880942369,1.506443750029843,0.015826038064393755
NBR,MTDR,-2.419589293830005,1.9397149144343961,1.5060249315718188,0.4336899828625773
NBR,RIG,-2.4168495944672146,2.0063280248062485,1.5060249315718188,0.5003030932344297
NBR,SWN,-2.4271817930973834,1.893259059842701,1.5060249315718188,0.3872341282708822
NBR,AR,-2.508279802672786,1.7300437087337373,1.5060249315718188,0.22401877716191843
NBR,CHK,-2.6141020955433216,2.0594597602562397,1.5060249315718188,0.5534348286844208
NBR,CNX,-2.1750919535638733,1.718732192595766,1.5060249315718188,0.2127072610239471
NBR,CRK,-2.6231081447161495,1.9681485421505158,1.5060249315718188,0.462123610578697
NBR,SM,-2.3730635319618676,1.8450698794384417,1.5060249315718188,0.33904494786662287
NBR,RRC,-2.385549555039351,1.8175558070402777,1.5060249315718188,0.3115308754684589
NBR,GPOR,-2.5497282084224615,1.9462242625796322,1.5060249315718188,0.4401993310078134
NBR,CPE,-2.4251789744691146,1.9633283504604975,1.5060249315718188,0.45730341888867865
NBR,SBOW,-2.5531994777462734,1.9092236812812406,1.5060249315718188,0.4031987497094218
NBR,REI,-2.3209536247182596,1.9646142277324168,1.506133757972558,0.4584804697598588
NBR,TPL,-2.3250235892001427,1.919960780400629,1.506133757972558,0.4138270224280709
NBR,OVV,-2.40897936710616,1.9868152363329448,1.506133757972558,0.48068147836038677
NBR,WES,-2.1720916627120763,1.5739374565749733,1.506133757972558,0.06780369860241531
NBR,PAA,-2.315581754646038,1.714566858584847,1.506133757972558,0.20843310061228904
NBR,HESM,-2.0115156635201465,1.7337938152876788,1.506133757972558,0.22766005731512085
NBR,ENLC,-2.1864690797801023,1.743305844173005,1.506133757972558,0.23717208620044694
NBR,ETRN,-2.186871738006973,1.788169905801165,1.506133757972558,0.2820361478286071
NBR,AM,-2.3470110473073067,1.6440021730199603,1.506133757972558,0.13786841504740233
MTDR,RIG,-2.4029762369198746,1.8850763476549481,1.506122820130369,0.3789535275245792
MTDR,SWN,-2.4103249684794115,1.9441007783657642,1.506122820130369,0.4379779582353953
MTDR,AR,-2.5128119451576216,1.8143111171813187,1.506122820130369,0.30818829705094974
MTDR,CHK,-2.5705141128843096,2.092317792980915,1.506122820130369,0.5861949728505462
MTDR,CNX,-2.1423781043137806,1.7580340432177013,1.506122820130369,0.2519112230873324
MTDR,CRK,-2.6150698320479853,2.0443782937883053,1.506122820130369,0.5382554736579364
MTDR,SM,-2.3882885880480482,2.097732455426546,1.506122820130369,0.591609635296177
MTDR,RRC,-2.377233114117184,1.904433482626456,1.506122820130369,0.39831066249608704
MTDR,GPOR,-2.5181054111400383,2.0259917345590863,1.506122820130369,0.5198689144287174
MTDR,CPE,-2.3959496363909487,2.199335101480826,1.506122820130369,0.6932122813504571
MTDR,SBOW,-2.553149784592408,1.9743108711894704,1.506122820130369,0.46818805105910144
MTDR,REI,-2.349906574249699,1.9928325790232055,1.506122820130369,0.48670975889283663
MTDR,TPL,-2.32765613419425,1.973118521893534,1.506122820130369,0.4669957017631652
MTDR,OVV,-2.4189997448718077,2.2035987304190465,1.506122820130369,0.6974759102886776
MTDR,WES,-2.1723420052027502,1.5716143671162015,1.506122820130369,0.0654915469858326
MTDR,PAA,-2.3106084336137336,1.7413614126068266,1.506122820130369,0.23523859247645773
MTDR,HESM,-2.00272983611378,1.7556338981248947,1.506122820130369,0.24951107799452577
MTDR,ENLC,-2.165037774905,1.7732080686086669,1.506122820130369,0.26708524847829795
MTDR,ETRN,-2.180563761316691,1.7876290338399663,1.506122820130369,0.2815062137095974
MTDR,AM,-2.337134057860781,1.7041405933959153,1.506122820130369,0.19801777326554637
RIG,SWN,-2.409750859088803,1.712394093739349,1.5065336226038142,0.20586047113553474
RIG,AR,-2.4969527078940863,1.5652064941254347,1.5065336226038142,0.058672871521620484
RIG,CHK,-2.5964455076977666,1.8899454150420993,1.5065336226038142,0.38341179243828516
RIG,CNX,-2.171427593825415,1.5695720482152071,1.5065336226038142,0.06303842561139295
RIG,CRK,-2.592438505997974,1.8148407981025105,1.5065336226038142,0.30830717549869635
RIG,SM,-2.362333375843967,1.6438572936939755,1.5065336226038142,0.1373236710901613
RIG,RRC,-2.351183365713851,1.651459783365089,1.5065336226038142,0.14492616076127485
RIG,GPOR,-2.5366614986685825,1.8388906795517004,1.5065336226038142,0.3323570569478862
RIG,CPE,-2.3825390409555967,1.8017282199197184,1.5065336226038142,0.29519459731590425
RIG,SBOW,-2.486186715490116,1.748697137703917,1.5065336226038142,0.24216351510010292
RIG,REI,-2.3475622341880706,1.7991677991574129,1.5065336226038142,0.2926341765535987
RIG,TPL,-2.3386358817691306,1.7427673703306554,1.5065336226038142,0.23623374772684125
RIG,OVV,-2.402489801895803,1.7879520435515708,1.5065336226038142,0.2814184209477566
RIG,WES,-2.166326158715929,1.4637557351346313,1.5065336226038142,-0.042777887469182874
RIG,PAA,-2.2953032884866253,1.6004939273016037,1.5065336226038142,0.09396030469778949
RIG,HESM,-2.0249970120207523,1.6191448030463733,1.5065336226038142,0.11261118044255913
RIG,ENLC,-2.205184519512838,1.6073932080035211,1.5065336226038142,0.10085958539970696
RIG,ETRN,-2.1789841391443368,1.6692011653895653,1.5065336226038142,0.16266754278575113
RIG,AM,-2.351629199636057,1.51159926078134,1.5065336226038142,0.005065638177525811
SWN,AR,-2.4811947893451887,1.9429882712926219,1.5058999324221412,0.4370883388704807
SWN,CHK,-2.60742004183607,2.1337125287554746,1.5058999324221412,0.6278125963333334
SWN,CNX,-2.167827054657995,1.795501356862998,1.5058999324221412,0.2896014244408569
SWN,CRK,-2.63562100655208,2.1212866593499613,1.5058999324221412,0.6153867269278201
SWN,SM,-2.3674886693891475,1.5685779769690535,1.5058999324221412,0.06267804454691239
SWN,RRC,-2.389953558032834,2.04274353747245,1.5058999324221412,0.5368436050503087
SWN,GPOR,-2.529830920789348,1.908468071733953,1.5058999324221412,0.4025681393118119
SWN,CPE,-2.382301182621598,1.681296971944192,1.5058999324221412,0.17539703952205077
SWN,SBOW,-2.5417067337327115,1.8174655886536042,1.5058999324221412,0.31156565623146304
SWN,REI,-2.340505383777961,1.6664543082057808,1.5058999324221412,0.16055437578363962
SWN,TPL,-2.3513916406604745,1.6979712370562488,1.5058999324221412,0.1920713046341076
SWN,OVV,-2.39725103232916,1.7546687742198617,1.5058999324221412,0.24876884179772052
SWN,WES,-2.1985298050409834,1.3910614869294575,1.5058999324221412,-0.11483844549268363
SWN,PAA,-2.278185347064032,1.4694991262808854,1.5058999324221412,-0.03640080614125574
SWN,HESM,-1.992499694048693,1.545344544322123,1.5058999324221412,0.03944461189998183
SWN,ENLC,-2.1915948329468646,1.5182541921793862,1.5058999324221412,0.012354259757245023
SWN,ETRN,-2.1834150369003815,1.667722035234457,1.5058999324221412,0.1618221028123159
SWN,AM,-2.356359017451967,1.5453182508094077,1.5058999324221412,0.039418318387266504
AR,CHK,-2.6043752739090076,2.3014294710499357,1.5059310712691605,0.7954983997807752
AR,CNX,-2.1612765578377555,1.9353130653501451,1.5059310712691605,0.42938199408098465
AR,CRK,-2.6256795424006403,2.3238985112755515,1.5059310712691605,0.817967440006391
AR,SM,-2.347720896081488,1.7331710701412224,1.5059310712691605,0.22723999887206192
AR,RRC,-2.3909544581649396,2.269685934568395,1.5059310712691605,0.7637548632992346
AR,GPOR,-2.4979823299860886,2.0719973461202206,1.5059310712691605,0.5660662748510601
AR,CPE,-2.4066225452843883,1.8405173321668786,1.5059310712691605,0.33458626089771815
AR,SBOW,-2.512600663495286,1.9777882766214312,1.5059310712691605,0.4718572053522707
AR,REI,-2.3381675904317265,1.8341381673850894,1.5059310712691605,0.3282070961159289
AR,TPL,-2.3129292086175646,1.8932234462585784,1.5059310712691605,0.38729237498941793
AR,OVV,-2.3897617640588615,1.9383068391534297,1.5059310712691605,0.43237576788426924
AR,WES,-2.168407753544297,1.5628199931754028,1.5059310712691605,0.056888921906242285
AR,PAA,-2.316270498660476,1.65583227033494,1.5059310712691605,0.14990119906577948
AR,HESM,-2.009721855008184,1.7017010383806557,1.5059310712691605,0.1957699671114952
AR,ENLC,-2.1905042013174847,1.6793590529833462,1.5059310712691605,0.17342798171418572
AR,ETRN,-2.164041642235971,1.8168345889101332,1.5059310712691605,0.3109035176409727
AR,AM,-2.3125143420562875,1.7172578988823273,1.5059310712691605,0.2113268276131668
CHK,CNX,-2.1346723180879557,1.5216180778405426,1.506255725954886,0.015362351885656489
CHK,CRK,-2.6017518212173742,1.8738308961009056,1.506255725954886,0.3675751701460195
CHK,SM,-2.331364640602489,1.3295402044251916,1.506255725954886,-0.1767155215296945
CHK,RRC,-2.3497339082710003,1.705444261785022,1.506255725954886,0.19918853583013596
CHK,GPOR,-2.4650738368144633,1.7672095019386334,1.506255725954886,0.26095377598374725
CHK,CPE,-2.3538048662956523,1.4695832429688431,1.506255725954886,-0.036672482986042976
CHK,SBOW,-2.503672753631748,1.612607069443582,1.506255725954886,0.1063513434886958
CHK,REI,-2.3265490305560093,1.5139218416790783,1.506255725954886,0.00766611572419218
CHK,TPL,-2.309797077822777,1.5208895126659516,1.506255725954886,0.014633786711065522
CHK,OVV,-2.3723467643964717,1.554878742559957,1.506255725954886,0.04862301660507096
CHK,WES,-2.1379689573964265,1.2261618319775347,1.506255725954886,-0.2800938939773514
CHK,PAA,-2.2666481836260286,1.3307734853574065,1.506255725954886,-0.17548224059747963
CHK,HESM,-1.9835679843815397,1.378179162316839,1.506255725954886,-0.1280765636380472
CHK,ENLC,-2.1792000978192556,1.3644207873498253,1.505812935876508,-0.1413921485266827
CHK,ETRN,-2.1509917059432926,1.4937047060872264,1.505812935876508,-0.01210822978928161
CHK,AM,-2.3277792764468925,1.343884734105997,1.505812935876508,-0.16192820177051104
CNX,CRK,-2.6356664088551858,2.145614071289537,1.506031285270563,0.639582786018974
CNX,SM,-2.3492250800975816,1.679162408914877,1.506031285270563,0.17313112364431382
CNX,RRC,-2.391681905961411,2.0329768067970195,1.506031285270563,0.5269455215264565
CNX,GPOR,-2.532830141150632,2.018012965337795,1.506031285270563,0.5119816800672321
CNX,CPE,-2.3744301606926967,1.8239996407980654,1.506031285270563,0.31796835552750236
CNX,SBOW,-2.5511829940790873,1.937477955045715,1.506031285270563,0.431446669775152
CNX,REI,-2.3409721115724254,1.8185159156659092,1.506031285270563,0.31248463039534613
CNX,TPL,-2.3512257834581427,1.8852779560254607,1.506031285270563,0.3792466707548976
CNX,OVV,-2.3876185496997593,1.872072245064343,1.506031285270563,0.36604095979377993
CNX,WES,-2.180680263046204,1.5459409441611,1.506031285270563,0.03990965889053699
CNX,PAA,-2.2923074192671953,1.6475849418918018,1.506031285270563,0.14155365662123875
CNX,HESM,-2.0072087078134073,1.7353877929312644,1.506031285270563,0.22935650766070137
CNX,ENLC,-2.214334883780709,1.681605007441726,1.506031285270563,0.17557372217116285
CNX,ETRN,-2.184475162045198,1.8154804679715197,1.506031285270563,0.30944918270095667
CNX,AM,-2.3701156237971652,1.6707992949799115,1.506031285270563,0.16476800970934846
CRK,SM,-2.3387136317972947,1.399742733993661,1.5062924685204677,-0.10654973452680672
CRK,RRC,-2.3899123880326263,1.8797088453460258,1.5062924685204677,0.37341637682555806
CRK,GPOR,-2.4620176983205146,1.8221444940381586,1.5062924685204677,0.31585202551769087
CRK,CPE,-2.376216600297589,1.5304361297474176,1.5062924685204677,0.024143661226949886
CRK,SBOW,-2.512432508714097,1.7079060700899698,1.5062924685204677,0.20161360156950203
CRK,REI,-2.298731107414765,1.545430822305749,1.5062924685204677,0.03913835378528119
CRK,TPL,-2.327763110703345,1.5844707667722837,1.5062924685204677,0.07817829825181599
CRK,OVV,-2.3855751784944093,1.5841578319395389,1.5062924685204677,0.07786536341907113
CRK,WES,-2.1576590519143153,1.2540139420407765,1.5062924685204677,-0.2522785264796912
CRK,PAA,-2.286239268727528,1.3554243145638318,1.5062924685204677,-0.1508681539566359
CRK,HESM,-2.0041696862527285,1.4080992818313016,1.5062924685204677,-0.0981931866891661
CRK,ENLC,-2.215630287102973,1.3901513614515362,1.5062924685204677,-0.11614110706893155
CRK,ETRN,-2.144906500047967,1.524759847695604,1.5062924685204677,0.01846737917513619
CRK,AM,-2.3254477122826915,1.3615494255860863,1.5062924685204677,-0.14474304293438145
SM,RRC,-2.3673084686736265,1.9661015183389365,1.5064937295838836,0.4596077887550529
SM,GPOR,-2.529083453958645,2.069667490067775,1.5064937295838836,0.5631737604838916
SM,CPE,-2.420421328200905,2.317277725675142,1.5064937295838836,0.8107839960912584
SM,SBOW,-2.5049253195378904,2.082942152633482,1.5064937295838836,0.5764484230495983
SM,REI,-2.331830126486067,2.0969675558686034,1.5064937295838836,0.5904738262847198
SM,TPL,-2.347661799402121,2.0715168038937852,1.5064937295838836,0.5650230743099016
