,date,ticker,marketcap
34452,2023-12-08,RIG,4732.8
34453,2023-12-07,RIG,4571.0
34454,2023-12-06,RIG,4643.8
34455,2023-12-05,RIG,5048.4
34456,2023-12-04,RIG,5153.5
34457,2023-12-01,RIG,5307.2
34458,2023-11-30,RIG,5145.4
34459,2023-11-29,RIG,5056.4
34460,2023-11-28,RIG,5096.9
34461,2023-11-27,RIG,5137.3
34462,2023-11-24,RIG,5307.2
34463,2023-11-22,RIG,5088.8
34464,2023-11-21,RIG,5080.7
34465,2023-11-20,RIG,5177.8
34466,2023-11-17,RIG,5258.7
34467,2023-11-16,RIG,5040.3
34468,2023-11-15,RIG,5315.3
34469,2023-11-14,RIG,5372.0
34470,2023-11-13,RIG,5291.1
34471,2023-11-10,RIG,5380.1
34472,2023-11-09,RIG,5315.3
34473,2023-11-08,RIG,5396.2
34474,2023-11-07,RIG,5258.7
34475,2023-11-06,RIG,5380.1
34476,2023-11-03,RIG,5533.8
34477,2023-11-02,RIG,5574.2
34478,2023-11-01,RIG,5380.1
34479,2023-10-31,RIG,5355.8
34480,2023-10-30,RIG,5082.9
34481,2023-10-27,RIG,5021.6
34482,2023-10-26,RIG,5128.9
34483,2023-10-25,RIG,5266.9
34484,2023-10-24,RIG,5381.9
34485,2023-10-23,RIG,5443.3
34486,2023-10-20,RIG,5489.3
34487,2023-10-19,RIG,5665.6
34488,2023-10-18,RIG,5657.9
34489,2023-10-17,RIG,5811.2
34490,2023-10-16,RIG,5757.6
34491,2023-10-13,RIG,5910.9
34492,2023-10-12,RIG,5803.6
34493,2023-10-11,RIG,5979.9
34494,2023-10-10,RIG,5956.9
34495,2023-10-09,RIG,5956.9
34496,2023-10-06,RIG,5857.2
34497,2023-10-05,RIG,5841.9
34498,2023-10-04,RIG,5688.6
34499,2023-10-03,RIG,5941.6
34500,2023-10-02,RIG,6041.2
34501,2023-09-29,RIG,6294.2
34502,2023-09-28,RIG,6455.2
34503,2023-09-27,RIG,6562.6
34504,2023-09-26,RIG,6455.2
34505,2023-09-25,RIG,6424.6
34506,2023-09-22,RIG,6240.6
34507,2023-09-21,RIG,6094.9
34508,2023-09-20,RIG,6209.9
34509,2023-09-19,RIG,6186.9
34510,2023-09-18,RIG,6363.2
34511,2023-09-15,RIG,6370.9
34512,2023-09-14,RIG,6639.2
34513,2023-09-13,RIG,6340.2
34514,2023-09-12,RIG,6662.2
34515,2023-09-11,RIG,6225.2
34516,2023-09-08,RIG,6271.2
34517,2023-09-07,RIG,6194.6
34518,2023-09-06,RIG,6278.9
34519,2023-09-05,RIG,6278.9
34520,2023-09-01,RIG,6485.9
34521,2023-08-31,RIG,6271.2
34522,2023-08-30,RIG,6263.6
34523,2023-08-29,RIG,6087.2
34524,2023-08-28,RIG,5918.6
34525,2023-08-25,RIG,5918.6
34526,2023-08-24,RIG,5834.2
34527,2023-08-23,RIG,6033.6
34528,2023-08-22,RIG,5995.2
34529,2023-08-21,RIG,6209.9
34530,2023-08-18,RIG,6301.9
34531,2023-08-17,RIG,6171.6
34532,2023-08-16,RIG,6248.2
34533,2023-08-15,RIG,6248.2
34534,2023-08-14,RIG,6401.6
34535,2023-08-11,RIG,6593.2
34536,2023-08-10,RIG,6470.6
34537,2023-08-09,RIG,6424.6
34538,2023-08-08,RIG,6340.2
34539,2023-08-07,RIG,6232.9
34540,2023-08-04,RIG,6508.9
34541,2023-08-03,RIG,6516.6
34542,2023-08-02,RIG,6439.9
34543,2023-08-01,RIG,6416.9
34544,2023-07-31,RIG,6744.7
34545,2023-07-28,RIG,6553.1
34546,2023-07-27,RIG,6284.9
34547,2023-07-26,RIG,6476.5
34548,2023-07-25,RIG,6545.5
34549,2023-07-24,RIG,6591.5
34550,2023-07-21,RIG,6208.2
34551,2023-07-20,RIG,6277.2
34552,2023-07-19,RIG,6323.2
34553,2023-07-18,RIG,6491.8
34554,2023-07-17,RIG,6077.9
34555,2023-07-14,RIG,5986.0
34556,2023-07-13,RIG,6169.9
34557,2023-07-12,RIG,6146.9
34558,2023-07-11,RIG,6300.2
34559,2023-07-10,RIG,6123.9
34560,2023-07-07,RIG,5924.6
34561,2023-07-06,RIG,5595.1
34562,2023-07-05,RIG,5633.4
34563,2023-07-03,RIG,5342.1
34564,2023-06-30,RIG,5372.8
34565,2023-06-29,RIG,4920.6
34566,2023-06-28,RIG,4652.3
34567,2023-06-27,RIG,4752.0
34568,2023-06-26,RIG,4813.3
34569,2023-06-23,RIG,4591.0
34570,2023-06-22,RIG,4729.0
34571,2023-06-21,RIG,4821.0
34572,2023-06-20,RIG,4782.6
34573,2023-06-16,RIG,4775.0
34574,2023-06-15,RIG,4767.3
34575,2023-06-14,RIG,4721.3
34576,2023-06-13,RIG,4491.4
34577,2023-06-12,RIG,4376.4
34578,2023-06-09,RIG,4782.6
34579,2023-06-08,RIG,4828.6
34580,2023-06-07,RIG,4859.3
34581,2023-06-06,RIG,4836.3
34582,2023-06-05,RIG,4844.0
34583,2023-06-02,RIG,5043.2
34584,2023-06-01,RIG,4698.3
34585,2023-05-31,RIG,4384.1
34586,2023-05-30,RIG,4683.0
34587,2023-05-26,RIG,4752.0
34588,2023-05-25,RIG,4821.0
34589,2023-05-24,RIG,4958.9
34590,2023-05-23,RIG,4798.0
34591,2023-05-22,RIG,4851.6
34592,2023-05-19,RIG,4545.0
34593,2023-05-18,RIG,4445.4
34594,2023-05-17,RIG,4514.4
34595,2023-05-16,RIG,4437.7
34596,2023-05-15,RIG,4491.4
34597,2023-05-12,RIG,4476.1
34598,2023-05-11,RIG,4345.8
34599,2023-05-10,RIG,4560.4
34600,2023-05-09,RIG,4552.7
34601,2023-05-08,RIG,4606.4
34602,2023-05-05,RIG,4721.3
34603,2023-05-04,RIG,4529.7
34604,2023-05-03,RIG,4330.4
34605,2023-05-02,RIG,4391.7
34606,2023-05-01,RIG,4321.3
34607,2023-04-28,RIG,4285.0
34608,2023-04-27,RIG,4205.1
34609,2023-04-26,RIG,4176.0
34610,2023-04-25,RIG,4263.2
34611,2023-04-24,RIG,4560.9
34612,2023-04-21,RIG,4401.2
34613,2023-04-20,RIG,4517.4
34614,2023-04-19,RIG,4597.2
34615,2023-04-18,RIG,4807.9
34616,2023-04-17,RIG,4757.0
34617,2023-04-14,RIG,4757.0
34618,2023-04-13,RIG,4851.4
34619,2023-04-12,RIG,4880.5
34620,2023-04-11,RIG,4757.0
34621,2023-04-10,RIG,4655.4
34622,2023-04-06,RIG,4619.0
34623,2023-04-05,RIG,4669.9
34624,2023-04-04,RIG,4807.9
34625,2023-04-03,RIG,5112.9
34626,2023-03-31,RIG,4619.0
34627,2023-03-30,RIG,4684.4
34628,2023-03-29,RIG,4895.0
34629,2023-03-28,RIG,4851.4
34630,2023-03-27,RIG,4502.8
34631,2023-03-24,RIG,4132.4
34632,2023-03-23,RIG,4292.2
34633,2023-03-22,RIG,4379.4
34634,2023-03-21,RIG,4444.7
34635,2023-03-20,RIG,4285.0
34636,2023-03-17,RIG,4088.9
34637,2023-03-16,RIG,4190.5
34638,2023-03-15,RIG,4226.9
34639,2023-03-14,RIG,4640.8
34640,2023-03-13,RIG,4575.5
34641,2023-03-10,RIG,4851.4
34642,2023-03-09,RIG,4836.9
34643,2023-03-08,RIG,5156.5
34644,2023-03-07,RIG,5294.5
34645,2023-03-06,RIG,5512.3
34646,2023-03-03,RIG,5454.2
34647,2023-03-02,RIG,5345.3
34648,2023-03-01,RIG,5141.9
34649,2023-02-28,RIG,5076.6
34650,2023-02-27,RIG,4974.9
34651,2023-02-24,RIG,4902.3
34652,2023-02-23,RIG,4735.2
34653,2023-02-22,RIG,4403.5
34654,2023-02-21,RIG,4937.7
34655,2023-02-17,RIG,5060.4
34656,2023-02-16,RIG,5406.9
34657,2023-02-15,RIG,5493.6
34658,2023-02-14,RIG,5435.8
34659,2023-02-13,RIG,5298.7
34660,2023-02-10,RIG,5305.9
34661,2023-02-09,RIG,5320.3
34662,2023-02-08,RIG,5428.6
34663,2023-02-07,RIG,5320.3
34664,2023-02-06,RIG,5009.9
34665,2023-02-03,RIG,5024.3
34666,2023-02-02,RIG,5031.6
34667,2023-02-01,RIG,5154.3
34668,2023-01-31,RIG,4865.5
34669,2023-01-30,RIG,4685.1
34670,2023-01-27,RIG,4786.1
34671,2023-01-26,RIG,4807.8
34672,2023-01-25,RIG,4634.5
34673,2023-01-24,RIG,4504.6
34674,2023-01-23,RIG,4497.4
34675,2023-01-20,RIG,4338.5
34676,2023-01-19,RIG,4122.0
34677,2023-01-18,RIG,4136.4
34678,2023-01-17,RIG,4381.9
34679,2023-01-13,RIG,4085.9
34680,2023-01-12,RIG,3934.3
34681,2023-01-11,RIG,3912.6
34682,2023-01-10,RIG,3891.0
34683,2023-01-09,RIG,3782.7
34684,2023-01-06,RIG,3537.3
34685,2023-01-05,RIG,3320.7
34686,2023-01-04,RIG,3082.5
34687,2023-01-03,RIG,3118.6
34688,2022-12-30,RIG,3291.8
34689,2022-12-29,RIG,3291.8
34690,2022-12-28,RIG,3284.6
34691,2022-12-27,RIG,3414.5
34692,2022-12-23,RIG,3371.2
34693,2022-12-22,RIG,3226.8
34694,2022-12-21,RIG,3313.5
34695,2022-12-20,RIG,3212.4
34696,2022-12-19,RIG,3010.3
34697,2022-12-16,RIG,3089.7
34698,2022-12-15,RIG,3060.8
34699,2022-12-14,RIG,3154.7
34700,2022-12-13,RIG,2974.2
34701,2022-12-12,RIG,2822.6
34702,2022-12-09,RIG,2692.6
34703,2022-12-08,RIG,2772.1
34704,2022-12-07,RIG,2649.3
34705,2022-12-06,RIG,2786.5
34706,2022-12-05,RIG,2865.9
34707,2022-12-02,RIG,3024.7
34708,2022-12-01,RIG,2938.1
34709,2022-11-30,RIG,3068.0
34710,2022-11-29,RIG,2930.9
34711,2022-11-28,RIG,2800.9
34712,2022-11-25,RIG,2930.9
34713,2022-11-23,RIG,2938.1
34714,2022-11-22,RIG,2952.5
34715,2022-11-21,RIG,2887.6
34716,2022-11-18,RIG,2988.6
34717,2022-11-17,RIG,3046.4
34718,2022-11-16,RIG,3089.7
34719,2022-11-15,RIG,3212.4
34720,2022-11-14,RIG,3198.0
34721,2022-11-11,RIG,3190.7
34722,2022-11-10,RIG,2880.3
34723,2022-11-09,RIG,2779.3
34724,2022-11-08,RIG,3024.7
34725,2022-11-07,RIG,3075.2
34726,2022-11-04,RIG,2930.9
34727,2022-11-03,RIG,2935.8
34728,2022-11-02,RIG,2547.6
34729,2022-11-01,RIG,2582.9
34730,2022-10-31,RIG,2597.0
34731,2022-10-28,RIG,2554.7
34732,2022-10-27,RIG,2568.8
34733,2022-10-26,RIG,2618.2
34734,2022-10-25,RIG,2512.3
34735,2022-10-24,RIG,2477.0
34736,2022-10-21,RIG,2533.5
34737,2022-10-20,RIG,2399.4
34738,2022-10-19,RIG,2378.2
34739,2022-10-18,RIG,2201.8
34740,2022-10-17,RIG,2180.6
34741,2022-10-14,RIG,2053.6
34742,2022-10-13,RIG,2081.8
34743,2022-10-12,RIG,2018.3
34744,2022-10-11,RIG,2074.8
34745,2022-10-10,RIG,2117.1
34746,2022-10-07,RIG,2180.6
34747,2022-10-06,RIG,2258.3
34748,2022-10-05,RIG,2117.1
34749,2022-10-04,RIG,2046.6
34750,2022-10-03,RIG,1884.2
34751,2022-09-30,RIG,1743.1
34752,2022-09-29,RIG,1750.2
34753,2022-09-28,RIG,1926.6
34754,2022-09-27,RIG,1750.2
34755,2022-09-26,RIG,1686.6
34756,2022-09-23,RIG,1665.5
34757,2022-09-22,RIG,1799.6
34758,2022-09-21,RIG,1891.3
34759,2022-09-20,RIG,1926.6
34760,2022-09-19,RIG,2074.8
34761,2022-09-16,RIG,2138.3
34762,2022-09-15,RIG,2279.4
34763,2022-09-14,RIG,2406.5
34764,2022-09-13,RIG,2575.8
34765,2022-09-12,RIG,2759.3
34766,2022-09-09,RIG,2646.4
34767,2022-09-08,RIG,2540.6
34768,2022-09-07,RIG,2512.3
34769,2022-09-06,RIG,2512.3
34770,2022-09-02,RIG,2512.3
34771,2022-09-01,RIG,2399.4
34772,2022-08-31,RIG,2554.7
34773,2022-08-30,RIG,2561.7
34774,2022-08-29,RIG,2646.4
34775,2022-08-26,RIG,2618.2
34776,2022-08-25,RIG,2646.4
34777,2022-08-24,RIG,2618.2
34778,2022-08-23,RIG,2582.9
34779,2022-08-22,RIG,2533.5
34780,2022-08-19,RIG,2568.8
34781,2022-08-18,RIG,2695.8
34782,2022-08-17,RIG,2477.0
34783,2022-08-16,RIG,2406.5
34784,2022-08-15,RIG,2441.8
34785,2022-08-12,RIG,2554.7
34786,2022-08-11,RIG,2526.4
34787,2022-08-10,RIG,2498.2
34788,2022-08-09,RIG,2455.9
34789,2022-08-08,RIG,2434.7
34790,2022-08-05,RIG,2427.6
34791,2022-08-04,RIG,2364.1
34792,2022-08-03,RIG,2526.4
34793,2022-08-02,RIG,2547.1
34794,2022-08-01,RIG,2193.0
34795,2022-07-29,RIG,2302.0
34796,2022-07-28,RIG,2050.0
34797,2022-07-27,RIG,2070.4
34798,2022-07-26,RIG,1886.5
34799,2022-07-25,RIG,1907.0
34800,2022-07-22,RIG,1763.9
34801,2022-07-21,RIG,1825.2
34802,2022-07-20,RIG,1975.1
34803,2022-07-19,RIG,1961.4
34804,2022-07-18,RIG,1818.4
34805,2022-07-15,RIG,1729.9
34806,2022-07-14,RIG,1641.3
34807,2022-07-13,RIG,1838.9
34808,2022-07-12,RIG,1872.9
34809,2022-07-11,RIG,1995.5
34810,2022-07-08,RIG,2138.5
34811,2022-07-07,RIG,2193.0
34812,2022-07-06,RIG,2084.0
34813,2022-07-05,RIG,2152.1
34814,2022-07-01,RIG,2267.9
34815,2022-06-30,RIG,2267.9
34816,2022-06-29,RIG,2370.1
34817,2022-06-28,RIG,2492.7
34818,2022-06-27,RIG,2479.0
34819,2022-06-24,RIG,2376.9
34820,2022-06-23,RIG,2233.9
34821,2022-06-22,RIG,2363.3
34822,2022-06-21,RIG,2526.7
34823,2022-06-17,RIG,2397.3
34824,2022-06-16,RIG,2465.4
34825,2022-06-15,RIG,2656.1
34826,2022-06-14,RIG,2635.7
34827,2022-06-13,RIG,2765.1
34828,2022-06-10,RIG,2996.6
34829,2022-06-09,RIG,3126.0
34830,2022-06-08,RIG,3275.9
34831,2022-06-07,RIG,3275.9
34832,2022-06-06,RIG,2880.9
34833,2022-06-03,RIG,2867.2
34834,2022-06-02,RIG,2812.8
34835,2022-06-01,RIG,2812.8
34836,2022-05-31,RIG,2806.0
34837,2022-05-27,RIG,2846.8
34838,2022-05-26,RIG,2860.4
34839,2022-05-25,RIG,2819.6
34840,2022-05-24,RIG,2785.5
34841,2022-05-23,RIG,2792.3
34842,2022-05-20,RIG,2656.1
34843,2022-05-19,RIG,2717.4
34844,2022-05-18,RIG,2703.8
34845,2022-05-17,RIG,2792.3
34846,2022-05-16,RIG,2737.8
34847,2022-05-13,RIG,2560.8
34848,2022-05-12,RIG,2329.2
34849,2022-05-11,RIG,2404.1
34850,2022-05-10,RIG,2376.9
34851,2022-05-09,RIG,2397.3
34852,2022-05-06,RIG,2806.0
34853,2022-05-05,RIG,2867.2
34854,2022-05-04,RIG,2935.4
34855,2022-05-03,RIG,2717.4
34856,2022-05-02,RIG,2441.7
34857,2022-04-29,RIG,2468.0
34858,2022-04-28,RIG,2625.5
34859,2022-04-27,RIG,2527.1
34860,2022-04-26,RIG,2513.9
34861,2022-04-25,RIG,2533.6
34862,2022-04-22,RIG,2625.5
34863,2022-04-21,RIG,2750.2
34864,2022-04-20,RIG,2940.6
34865,2022-04-19,RIG,3012.8
34866,2022-04-18,RIG,3091.5
34867,2022-04-14,RIG,3006.2
34868,2022-04-13,RIG,2966.8
34869,2022-04-12,RIG,2848.7
34870,2022-04-11,RIG,2769.9
34871,2022-04-08,RIG,2920.9
34872,2022-04-07,RIG,2835.6
34873,2022-04-06,RIG,2881.5
34874,2022-04-05,RIG,2993.1
34875,2022-04-04,RIG,3091.5
34876,2022-04-01,RIG,3045.6
34877,2022-03-31,RIG,2999.6
34878,2022-03-30,RIG,3130.9
34879,2022-03-29,RIG,3157.2
34880,2022-03-28,RIG,3065.3
34881,2022-03-25,RIG,3301.6
34882,2022-03-24,RIG,2907.8
34883,2022-03-23,RIG,2966.8
34884,2022-03-22,RIG,2907.8
34885,2022-03-21,RIG,2920.9
34886,2022-03-18,RIG,2796.2
34887,2022-03-17,RIG,2815.9
34888,2022-03-16,RIG,2546.7
34889,2022-03-15,RIG,2599.3
34890,2022-03-14,RIG,2717.4
34891,2022-03-11,RIG,3104.7
34892,2022-03-10,RIG,3255.6
34893,2022-03-09,RIG,3229.4
34894,2022-03-08,RIG,3295.0
34895,2022-03-07,RIG,3249.1
34896,2022-03-04,RIG,2783.0
34897,2022-03-03,RIG,2474.5
34898,2022-03-02,RIG,2468.0
34899,2022-03-01,RIG,2376.1
34900,2022-02-28,RIG,2323.6
34901,2022-02-25,RIG,2185.7
34902,2022-02-24,RIG,2205.4
34903,2022-02-23,RIG,2284.2
34904,2022-02-22,RIG,2176.3
34905,2022-02-18,RIG,2195.9
34906,2022-02-17,RIG,2346.7
34907,2022-02-16,RIG,2425.4
34908,2022-02-15,RIG,2379.5
34909,2022-02-14,RIG,2372.9
34910,2022-02-11,RIG,2445.0
34911,2022-02-10,RIG,2359.8
34912,2022-02-09,RIG,2346.7
34913,2022-02-08,RIG,2268.0
34914,2022-02-07,RIG,2425.4
34915,2022-02-04,RIG,2477.8
34916,2022-02-03,RIG,2268.0
34917,2022-02-02,RIG,2294.3
34918,2022-02-01,RIG,2313.9
34919,2022-01-31,RIG,2064.8
34920,2022-01-28,RIG,2136.9
34921,2022-01-27,RIG,2143.5
34922,2022-01-26,RIG,2195.9
34923,2022-01-25,RIG,2228.7
34924,2022-01-24,RIG,2097.6
34925,2022-01-21,RIG,2045.2
34926,2022-01-20,RIG,2202.5
34927,2022-01-19,RIG,2235.3
34928,2022-01-18,RIG,2287.7
34929,2022-01-14,RIG,2307.4
34930,2022-01-13,RIG,2228.7
34931,2022-01-12,RIG,2281.2
34932,2022-01-11,RIG,2327.0
34933,2022-01-10,RIG,2182.8
34934,2022-01-07,RIG,2169.7
34935,2022-01-06,RIG,2136.9
34936,2022-01-05,RIG,2084.5
34937,2022-01-04,RIG,2143.5
34938,2022-01-03,RIG,2045.2
34939,2021-12-31,RIG,1809.2
34940,2021-12-30,RIG,1861.6
34941,2021-12-29,RIG,1874.7
34942,2021-12-28,RIG,1979.6
34943,2021-12-27,RIG,2012.4
34944,2021-12-23,RIG,1999.3
34945,2021-12-22,RIG,2019.0
34946,2021-12-21,RIG,2005.8
34947,2021-12-20,RIG,1815.7
34948,2021-12-17,RIG,1907.5
34949,2021-12-16,RIG,1914.1
34950,2021-12-15,RIG,1920.6
34951,2021-12-14,RIG,1887.9
34952,2021-12-13,RIG,1933.7
34953,2021-12-10,RIG,2058.3
34954,2021-12-09,RIG,2005.8
34955,2021-12-08,RIG,2032.1
34956,2021-12-07,RIG,1999.3
34957,2021-12-06,RIG,1914.1
34958,2021-12-03,RIG,1861.6
34959,2021-12-02,RIG,1914.1
34960,2021-12-01,RIG,1914.1
34961,2021-11-30,RIG,1979.6
34962,2021-11-29,RIG,1999.3
34963,2021-11-26,RIG,1979.6
34964,2021-11-24,RIG,2110.7
34965,2021-11-23,RIG,2143.5
34966,2021-11-22,RIG,2005.8
34967,2021-11-19,RIG,1953.4
34968,2021-11-18,RIG,2051.7
34969,2021-11-17,RIG,2097.6
34970,2021-11-16,RIG,2195.9
34971,2021-11-15,RIG,2169.7
34972,2021-11-12,RIG,2235.3
34973,2021-11-11,RIG,2261.5
34974,2021-11-10,RIG,2261.5
34975,2021-11-09,RIG,2412.3
34976,2021-11-08,RIG,2438.5
34977,2021-11-05,RIG,2346.7
34978,2021-11-04,RIG,2392.6
34979,2021-11-03,RIG,2399.1
34980,2021-11-02,RIG,2418.8
34981,2021-11-01,RIG,2448.3
34982,2021-10-29,RIG,2298.5
34983,2021-10-28,RIG,2409.2
34984,2021-10-27,RIG,2396.2
34985,2021-10-26,RIG,2591.5
34986,2021-10-25,RIG,2591.5
34987,2021-10-22,RIG,2539.4
34988,2021-10-21,RIG,2546.0
34989,2021-10-20,RIG,2669.7
34990,2021-10-19,RIG,2637.1
34991,2021-10-18,RIG,2546.0
34992,2021-10-15,RIG,2611.1
34993,2021-10-14,RIG,2539.4
34994,2021-10-13,RIG,2552.5
34995,2021-10-12,RIG,2461.3
34996,2021-10-11,RIG,2585.0
34997,2021-10-08,RIG,2552.5
34998,2021-10-07,RIG,2500.4
34999,2021-10-06,RIG,2428.8
35000,2021-10-05,RIG,2565.5
35001,2021-10-04,RIG,2585.0
35002,2021-10-01,RIG,2487.4
35003,2021-09-30,RIG,2467.8
35004,2021-09-29,RIG,2467.8
35005,2021-09-28,RIG,2585.0
35006,2021-09-27,RIG,2532.9
35007,2021-09-24,RIG,2226.9
35008,2021-09-23,RIG,2266.0
35009,2021-09-22,RIG,2122.7
35010,2021-09-21,RIG,2077.1
35011,2021-09-20,RIG,2083.6
35012,2021-09-17,RIG,2181.3
35013,2021-09-16,RIG,2259.5
35014,2021-09-15,RIG,2370.1
35015,2021-09-14,RIG,2298.5
35016,2021-09-13,RIG,2363.6
35017,2021-09-10,RIG,2272.5
35018,2021-09-09,RIG,2324.6
35019,2021-09-08,RIG,2298.5
35020,2021-09-07,RIG,2454.8
35021,2021-09-03,RIG,2415.7
35022,2021-09-02,RIG,2454.8
35023,2021-09-01,RIG,2266.0
35024,2021-08-31,RIG,2318.1
35025,2021-08-30,RIG,2311.5
35026,2021-08-27,RIG,2396.2
35027,2021-08-26,RIG,2168.3
35028,2021-08-25,RIG,2200.9
35029,2021-08-24,RIG,2174.8
35030,2021-08-23,RIG,2083.6
35031,2021-08-20,RIG,1927.4
35032,2021-08-19,RIG,1875.3
35033,2021-08-18,RIG,1979.5
35034,2021-08-17,RIG,2018.5
35035,2021-08-16,RIG,2070.6
35036,2021-08-13,RIG,2148.8
35037,2021-08-12,RIG,2272.5
35038,2021-08-11,RIG,2298.5
35039,2021-08-10,RIG,2298.5
35040,2021-08-09,RIG,2194.3
35041,2021-08-06,RIG,2252.9
35042,2021-08-05,RIG,2200.9
35043,2021-08-04,RIG,2090.2
35044,2021-08-03,RIG,2279.0
35045,2021-08-02,RIG,2228.4
35046,2021-07-30,RIG,2228.4
35047,2021-07-29,RIG,2265.5
35048,2021-07-28,RIG,2234.6
35049,2021-07-27,RIG,2222.3
35050,2021-07-26,RIG,2327.2
35051,2021-07-23,RIG,2209.9
35052,2021-07-22,RIG,2314.9
35053,2021-07-21,RIG,2388.9
35054,2021-07-20,RIG,2117.3
35055,2021-07-19,RIG,2068.0
35056,2021-07-16,RIG,2160.5
35057,2021-07-15,RIG,2253.1
35058,2021-07-14,RIG,2426.0
35059,2021-07-13,RIG,2629.7
35060,2021-07-12,RIG,2759.3
35061,2021-07-09,RIG,2771.7
35062,2021-07-08,RIG,2796.4
35063,2021-07-07,RIG,2777.8
35064,2021-07-06,RIG,2895.1
35065,2021-07-02,RIG,3135.9
35066,2021-07-01,RIG,3055.6
35067,2021-06-30,RIG,2790.2
35068,2021-06-29,RIG,2870.4
35069,2021-06-28,RIG,2666.7
35070,2021-06-25,RIG,2740.8
35071,2021-06-24,RIG,2858.1
35072,2021-06-23,RIG,2660.6
35073,2021-06-22,RIG,2592.7
35074,2021-06-21,RIG,2598.8
35075,2021-06-18,RIG,2395.1
35076,2021-06-17,RIG,2388.9
35077,2021-06-16,RIG,2586.5
35078,2021-06-15,RIG,2598.8
35079,2021-06-14,RIG,2493.9
35080,2021-06-11,RIG,2506.2
35081,2021-06-10,RIG,2481.5
35082,2021-06-09,RIG,2568.0
35083,2021-06-08,RIG,2561.8
35084,2021-06-07,RIG,2487.7
35085,2021-06-04,RIG,2728.5
35086,2021-06-03,RIG,2790.2
35087,2021-06-02,RIG,2734.6
35088,2021-06-01,RIG,2500.1
35089,2021-05-28,RIG,2333.4
35090,2021-05-27,RIG,2388.9
35091,2021-05-26,RIG,2327.2
35092,2021-05-25,RIG,2240.8
35093,2021-05-24,RIG,2376.6
35094,2021-05-21,RIG,2358.1
35095,2021-05-20,RIG,2296.4
35096,2021-05-19,RIG,2358.1
35097,2021-05-18,RIG,2487.7
35098,2021-05-17,RIG,2586.5
35099,2021-05-14,RIG,2481.5
35100,2021-05-13,RIG,2308.7
35101,2021-05-12,RIG,2376.6
35102,2021-05-11,RIG,2401.3
35103,2021-05-10,RIG,2345.7
35104,2021-05-07,RIG,2469.2
35105,2021-05-06,RIG,2216.1
35106,2021-05-05,RIG,2191.4
35107,2021-05-04,RIG,2111.2
35108,2021-05-03,RIG,2057.5
35109,2021-04-30,RIG,1983.6
35110,2021-04-29,RIG,2082.2
35111,2021-04-28,RIG,2100.6
35112,2021-04-27,RIG,1971.3
35113,2021-04-26,RIG,1989.8
35114,2021-04-23,RIG,1934.3
35115,2021-04-22,RIG,1977.4
35116,2021-04-21,RIG,2014.4
35117,2021-04-20,RIG,1971.3
35118,2021-04-19,RIG,2088.3
35119,2021-04-16,RIG,2106.8
35120,2021-04-15,RIG,2100.6
35121,2021-04-14,RIG,2193.0
35122,2021-04-13,RIG,1940.5
35123,2021-04-12,RIG,1928.2
35124,2021-04-09,RIG,2014.4
35125,2021-04-08,RIG,2113.0
35126,2021-04-07,RIG,2113.0
35127,2021-04-06,RIG,2125.3
35128,2021-04-05,RIG,2137.6
35129,2021-04-01,RIG,2242.3
35130,2021-03-31,RIG,2186.9
35131,2021-03-30,RIG,2113.0
35132,2021-03-29,RIG,2008.2
35133,2021-03-26,RIG,2082.2
35134,2021-03-25,RIG,2082.2
35135,2021-03-24,RIG,2020.6
35136,2021-03-23,RIG,2020.6
35137,2021-03-22,RIG,2236.2
35138,2021-03-19,RIG,2334.7
35139,2021-03-18,RIG,2340.9
35140,2021-03-17,RIG,2599.6
35141,2021-03-16,RIG,2531.9
35142,2021-03-15,RIG,2716.7
35143,2021-03-12,RIG,2827.6
35144,2021-03-11,RIG,2802.9
35145,2021-03-10,RIG,2883.0
35146,2021-03-09,RIG,2433.3
35147,2021-03-08,RIG,2464.1
35148,2021-03-05,RIG,2624.3
35149,2021-03-04,RIG,2525.7
35150,2021-03-03,RIG,2377.9
35151,2021-03-02,RIG,2334.7
35152,2021-03-01,RIG,2347.1
35153,2021-02-26,RIG,2134.4
35154,2021-02-25,RIG,2171.3
35155,2021-02-24,RIG,2128.3
35156,2021-02-23,RIG,2017.6
35157,2021-02-22,RIG,2165.2
35158,2021-02-19,RIG,2146.7
35159,2021-02-18,RIG,2103.7
35160,2021-02-17,RIG,2257.5
35161,2021-02-16,RIG,2263.6
35162,2021-02-12,RIG,2177.5
35163,2021-02-11,RIG,2128.3
35164,2021-02-10,RIG,2245.2
35165,2021-02-09,RIG,2202.1
35166,2021-02-08,RIG,2239.0
35167,2021-02-05,RIG,2159.0
35168,2021-02-04,RIG,2159.0
35169,2021-02-03,RIG,2048.3
35170,2021-02-02,RIG,1906.8
35171,2021-02-01,RIG,2048.3
35172,2021-01-29,RIG,2066.8
35173,2021-01-28,RIG,1974.5
35174,2021-01-27,RIG,2294.4
35175,2021-01-26,RIG,1710.0
35176,2021-01-25,RIG,1722.3
35177,2021-01-22,RIG,1685.4
35178,2021-01-21,RIG,1648.5
35179,2021-01-20,RIG,1833.0
35180,2021-01-19,RIG,1993.0
35181,2021-01-15,RIG,2017.6
35182,2021-01-14,RIG,2146.7
35183,2021-01-13,RIG,1999.1
35184,2021-01-12,RIG,2011.4
35185,2021-01-11,RIG,1697.7
35186,2021-01-08,RIG,1710.0
35187,2021-01-07,RIG,1703.9
