Date,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,WMB,BKR,OXY,HES,HAL,KMI,MRO,PXD,APA,DVN,FANG,FTI,HFC,NOV,COG,MUR,NBLX,OKE,HP,NBR,PDCE,MTDR,RIG,SWN,AR,CHK,CNX,CRK,CDEV,SM,RRC,QEP,GPOR,CLR,WLL,OAS,LPI,CPE,SBOW,REI,TPL,OVV,WES,PAA,PSXP,DCP,HESM,ENLC,ETRN,AM
2019-03-11,79.77999877929688,123.62000274658203,65.87000274658203,42.08000183105469,86.26000213623047,59.20000076293945,96.66999816894531,83.4800033569336,27.360000610351562,26.5,63.880001068115234,55.93000030517578,27.889999389648438,19.899999618530273,16.56999969482422,132.44000244140625,32.75,27.799999237060547,97.58000183105469,16.056547164916992,,26.5,,29.829999923706055,,66.29000091552734,54.27000045776367,164.0,,17.170000076293945,8.630000114440918,4.230000019073486,7.980000019073486,,10.470000267028809,6.78000020980835,,14.979999542236328,9.850000381469727,,,,,,,70.0999984741211,20.75,5.920000076293945,725.219970703125,34.20000076293945,32.380001068115234,24.200000762939453,,,22.549999237060547,11.489999771118164,19.0,12.350000381469727
2019-03-12,80.0,123.9000015258789,65.62999725341797,42.59000015258789,86.9800033569336,58.86000061035156,97.38999938964844,83.8499984741211,27.530000686645508,26.81999969482422,64.19999694824219,57.209999084472656,28.09000015258789,19.860000610351562,16.899999618530273,135.02999877929688,33.68000030517578,28.760000228881836,100.5,15.989583015441895,,26.93000030517578,,30.299999237060547,,66.75,55.189998626708984,173.5,,18.190000534057617,9.010000228881836,4.400000095367432,8.170000076293945,,10.680000305175781,6.949999809265137,,15.800000190734863,10.390000343322754,,,,,,,72.30000305175781,20.440000534057617,6.010000228881836,718.6599731445312,35.54999923706055,32.20000076293945,24.139999389648438,,,22.510000228881836,11.359999656677246,19.350000381469727,12.539999961853027
2019-03-13,80.70999908447266,124.66999816894531,67.3499984741211,43.150001525878906,88.56999969482422,59.56999969482422,98.08000183105469,84.22000122070312,27.700000762939453,27.25,65.05999755859375,58.060001373291016,28.5,19.979999542236328,17.31999969482422,135.67999267578125,34.31999969482422,29.329999923706055,103.41999816894531,16.29464340209961,,27.100000381469727,,30.639999389648438,,67.30999755859375,55.18000030517578,174.5,,18.600000381469727,9.109999656677246,4.46999979019165,8.329999923706055,,10.899999618530273,7.150000095367432,,16.329999923706055,10.8100004196167,,,,,,,74.0,20.31999969482422,6.0,732.5700073242188,36.45000076293945,32.220001220703125,24.25,,,22.5,11.600000381469727,19.68000030517578,12.229999542236328
2019-03-14,80.44000244140625,124.5999984741211,67.0199966430664,43.09000015258789,89.69000244140625,59.689998626708984,98.47000122070312,84.94000244140625,27.729999542236328,27.709999084472656,65.20999908447266,57.959999084472656,28.469999313354492,19.979999542236328,17.260000228881836,136.3699951171875,34.27000045776367,29.5,104.20999908447266,17.105655670166016,,27.040000915527344,,30.1200008392334,,67.12000274658203,55.27000045776367,173.0,,18.530000686645508,9.039999961853027,4.460000038146973,8.579999923706055,,10.630000114440918,7.0,,15.920000076293945,10.890000343322754,,,,,,,74.0999984741211,20.420000076293945,5.920000076293945,742.1500244140625,36.20000076293945,32.130001068115234,24.239999771118164,,,22.649999618530273,11.680000305175781,19.8799991607666,13.09000015258789
2019-03-15,80.1500015258789,125.30999755859375,67.58999633789062,42.38999938964844,88.8499984741211,60.45000076293945,98.5199966430664,85.08000183105469,27.559999465942383,27.850000381469727,65.47000122070312,58.25,27.969999313354492,19.8700008392334,17.270000457763672,135.6699981689453,34.45000076293945,29.639999389648438,102.38999938964844,17.046131134033203,,26.479999542236328,,29.75,,66.8499984741211,54.54999923706055,164.0,,18.690000534057617,9.010000228881836,4.320000171661377,8.420000076293945,,10.729999542236328,7.039999961853027,,15.699999809265137,10.520000457763672,,,,,,,73.5999984741211,22.540000915527344,5.960000038146973,728.0,36.29999923706055,31.729999542236328,24.299999237060547,,,22.329999923706055,12.09000015258789,20.190000534057617,13.140000343322754
2019-03-18,81.08000183105469,125.87999725341797,67.61000061035156,43.36000061035156,91.91999816894531,62.08000183105469,98.72000122070312,86.75,27.790000915527344,28.18000030517578,67.01000213623047,59.130001068115234,28.8700008392334,19.989999771118164,17.389999389648438,138.5800018310547,35.0099983215332,30.510000228881836,104.54000091552734,17.321428298950195,,28.1200008392334,,30.25,,68.37000274658203,56.27000045776367,177.0,,19.1299991607666,9.489999771118164,4.53000020980835,8.6899995803833,,10.8100004196167,7.289999961853027,,16.079999923706055,10.880000114440918,,,,,,,76.5,22.6299991607666,6.210000038146973,747.0,37.400001525878906,32.34000015258789,24.790000915527344,,,22.81999969482422,11.960000038146973,20.149999618530273,13.649999618530273
2019-03-19,80.87000274658203,125.27999877929688,67.3499984741211,43.25,92.87999725341797,62.029998779296875,98.88999938964844,86.43000030517578,28.1299991607666,27.81999969482422,66.16999816894531,57.9900016784668,29.260000228881836,20.049999237060547,17.1200008392334,138.2100067138672,34.4900016784668,30.239999771118164,103.18000030517578,17.3363094329834,,28.15999984741211,,30.149999618530273,,68.30999755859375,55.599998474121094,176.0,,19.059999465942383,9.319999694824219,4.360000133514404,8.539999961853027,,10.609999656677246,7.190000057220459,,15.520000457763672,10.760000228881836,,,,,,,75.0,22.68000030517578,5.760000228881836,771.0700073242188,36.75,32.38999938964844,24.920000076293945,,,22.760000228881836,12.010000228881836,20.25,13.800000190734863
2019-03-20,81.31999969482422,124.69000244140625,67.54000091552734,44.290000915527344,95.88999938964844,62.189998626708984,98.18000030517578,86.44000244140625,28.350000381469727,28.25,67.26000213623047,59.95000076293945,30.100000381469727,20.09000015258789,17.600000381469727,144.44000244140625,35.290000915527344,31.25,105.18000030517578,17.6636905670166,,28.3700008392334,,30.719999313354492,,68.80000305175781,56.369998931884766,178.0,,19.649999618530273,9.460000038146973,4.579999923706055,8.859999656677246,,10.920000076293945,7.420000076293945,,16.459999084472656,11.3100004196167,,,,,,,77.0999984741211,23.899999618530273,5.989999771118164,768.0599975585938,37.54999923706055,32.61000061035156,24.920000076293945,,,22.610000610351562,12.119999885559082,20.3700008392334,13.670000076293945
2019-03-21,81.79000091552734,125.86000061035156,68.13999938964844,44.220001220703125,96.87000274658203,62.790000915527344,98.55000305175781,86.37999725341797,28.93000030517578,28.459999084472656,67.23999786376953,60.79999923706055,30.040000915527344,20.420000076293945,17.690000534057617,145.58999633789062,36.08000183105469,31.649999618530273,105.91000366210938,17.730655670166016,,27.899999618530273,,30.969999313354492,,69.8499984741211,56.5099983215332,185.0,,20.0,9.489999771118164,4.710000038146973,8.739999771118164,,10.930000305175781,7.349999904632568,,17.290000915527344,11.470000267028809,,,,,,,79.30000305175781,23.920000076293945,5.980000019073486,747.0,36.900001525878906,32.86000061035156,24.989999771118164,,,22.510000228881836,12.1899995803833,20.530000686645508,13.5
2019-03-22,80.4800033569336,123.08999633789062,66.06999969482422,42.470001220703125,93.68000030517578,61.29999923706055,95.9800033569336,84.62999725341797,28.469999313354492,27.15999984741211,65.23999786376953,58.75,28.729999542236328,19.899999618530273,16.68000030517578,140.55999755859375,34.81999969482422,30.34000015258789,101.37000274658203,16.860118865966797,,26.6299991607666,,28.520000457763672,,69.01000213623047,54.47999954223633,174.5,,18.90999984741211,8.9399995803833,4.429999828338623,8.390000343322754,,10.319999694824219,6.960000038146973,,16.40999984741211,10.869999885559082,,,,,,,74.5999984741211,23.170000076293945,5.960000038146973,730.0,35.099998474121094,32.47999954223633,24.479999542236328,,,21.8700008392334,12.029999732971191,20.280000686645508,13.300000190734863
2019-03-25,79.91999816894531,122.88999938964844,67.06999969482422,42.470001220703125,92.77999877929688,61.16999816894531,95.86000061035156,85.4800033569336,28.700000762939453,27.43000030517578,65.12999725341797,59.540000915527344,28.239999771118164,20.1299991607666,16.709999084472656,139.92999267578125,34.91999816894531,30.81999969482422,100.9800033569336,17.3363094329834,,26.6299991607666,,28.31999969482422,,69.27999877929688,54.97999954223633,173.0,,18.84000015258789,8.829999923706055,4.46999979019165,8.390000343322754,,10.210000038146973,6.900000095367432,,16.440000534057617,10.970000267028809,,,,,,,73.4000015258789,23.450000762939453,5.78000020980835,745.0,34.599998474121094,32.02000045776367,24.329999923706055,,,21.299999237060547,12.0,20.309999465942383,13.3100004196167
2019-03-26,80.95999908447266,124.12999725341797,68.55999755859375,43.04999923706055,94.7699966430664,61.959999084472656,98.0199966430664,87.0,28.610000610351562,27.68000030517578,67.08000183105469,61.09000015258789,28.469999313354492,20.09000015258789,17.110000610351562,143.07000732421875,35.65999984741211,31.600000381469727,102.61000061035156,17.43303680419922,,26.780000686645508,,29.229999542236328,,69.29000091552734,55.630001068115234,171.5,,19.510000228881836,8.930000305175781,4.579999923706055,8.510000228881836,,10.350000381469727,6.940000057220459,,16.989999771118164,11.0600004196167,,,,,,,76.5,23.65999984741211,5.889999866485596,770.030029296875,36.04999923706055,32.220001220703125,24.31999969482422,,,21.350000381469727,12.319999694824219,20.299999237060547,13.25
2019-03-27,80.33999633789062,122.79000091552734,67.91000366210938,42.68000030517578,94.58999633789062,62.189998626708984,97.2699966430664,86.0199966430664,28.489999771118164,27.280000686645508,66.3499984741211,60.2599983215332,28.559999465942383,19.979999542236328,17.059999465942383,147.14999389648438,35.02000045776367,31.329999923706055,102.3499984741211,17.27678680419922,,26.309999465942383,,29.190000534057617,,68.83999633789062,55.11000061035156,169.5,,19.6200008392334,8.8100004196167,4.539999961853027,8.430000305175781,,10.449999809265137,7.0,,17.040000915527344,10.770000457763672,,,,,,,76.5,23.549999237060547,5.980000019073486,777.9500122070312,35.75,31.360000610351562,24.299999237060547,,,21.1200008392334,12.380000114440918,20.350000381469727,13.329999923706055
2019-03-28,80.73999786376953,123.0199966430664,67.37999725341797,43.619998931884766,95.23999786376953,60.95000076293945,95.66999816894531,84.83000183105469,28.65999984741211,27.15999984741211,66.56999969482422,60.959999084472656,29.190000534057617,19.950000762939453,16.81999969482422,152.91000366210938,35.09000015258789,31.8799991607666,102.54000091552734,17.581844329833984,,26.5,,29.5,,69.37999725341797,56.869998931884766,173.5,,19.690000534057617,8.819999694824219,4.699999809265137,8.65999984741211,,10.630000114440918,6.949999809265137,,17.200000762939453,11.210000038146973,,,,,,,76.5,23.280000686645508,5.909999847412109,771.2000122070312,35.650001525878906,31.239999771118164,24.469999313354492,,,21.200000762939453,12.649999618530273,20.81999969482422,13.479999542236328
2019-03-29,80.80000305175781,123.18000030517578,66.73999786376953,43.56999969482422,95.18000030517578,59.849998474121094,95.16999816894531,84.83000183105469,28.719999313354492,27.719999313354492,66.19999694824219,60.22999954223633,29.299999237060547,20.010000228881836,16.709999084472656,152.27999877929688,34.65999984741211,31.559999465942383,101.52999877929688,17.5,,26.639999389648438,,29.299999237060547,,69.83999633789062,55.560001373291016,172.0,,19.329999923706055,8.710000038146973,4.690000057220459,8.829999923706055,,10.770000457763672,6.929999828338623,,17.489999771118164,11.239999771118164,,,,,,,75.5,23.0,5.869999885559082,773.6500244140625,36.20000076293945,31.360000610351562,24.510000228881836,,,21.200000762939453,12.779999732971191,21.780000686645508,13.779999732971191
